,route_acc,type_acc,cnd_acc,day_acc,month_acc,years_acc,scene_acc,road_surface,time_acc,level_acc
2219,ดาวคะนอง -  แสมดำ,รถปิคอัพบรรทุก 4 ล้อ,Light Rain,21,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2221,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Fair,21,7,2020,อื่นๆ,ไม่มีความลาดชัน,2,ACC
2222,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,22,7,2020,ทางตรง,ไม่มีความลาดชัน,0,ACC
2224,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Mostly Cloudy,22,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2225,อรุณอมรินทร์ - พุทธมณฑลสาย 4,อื่นๆ,Showers in the Vicinity,22,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2226,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Showers in the Vicinity,22,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2227,ดาวคะนอง -  แสมดำ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,23,7,2020,ทางตรง,ไม่มีความลาดชัน,0,ACC
2228,บางแค - คลองมหาสวัสดิ์,อื่นๆ,Fair,23,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2229,บางปะอิน - แขวงรามอินทรา,รถบรรทุก 6 ล้อ,Fair,23,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2230,แขวงรามอินทรา - บางพลี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,24,7,2020,อื่นๆ,ไม่มีความลาดชัน,0,ACC
2232,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,24,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2233,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,24,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2234,ดาวคะนอง -  แสมดำ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Showers in the Vicinity,25,7,2020,ทางตรง,ไม่มีความลาดชัน,0,ACC
2236,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,25,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2237,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,25,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2238,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,25,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2239,พระประแดง - บางแค,รถบรรทุก 6 ล้อ,Partly Cloudy,25,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2240,บางแค - คลองมหาสวัสดิ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,25,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2241,บางบอน - โรงพยาบาลบางปะกอก 8,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Mostly Cloudy,25,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2245,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,26,7,2020,ทางตรง,ไม่มีความลาดชัน,0,ACC
2247,แยกเข้ามีนบุรี - คลองหลวงแพ่ง,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,26,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2248,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,26,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2250,ทางแยกเข้าสถานีขนส่งสินค้าร่มเกล้า,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,27,7,2020,อื่นๆ,ไม่มีความลาดชัน,1,ACC
2251,พระประแดง - บางแค,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Light Rain,27,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2252,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,27,7,2020,ทางตรง,ไม่มีความลาดชัน,4,ACC
2255,แขวงรามอินทรา - บางพลี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),Fair,27,7,2020,ทางตรง,ไม่มีความลาดชัน,4,ACC
2259,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,28,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2260,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,Fair,28,7,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
2261,บางแค - คลองมหาสวัสดิ์,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Thunder,28,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2262,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Thunder,29,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2263,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Light Rain,29,7,2020,ทางตรง,ไม่มีความลาดชัน,1,ACC
2265,ดาวคะนอง -  แสมดำ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Partly Cloudy,29,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2267,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,Partly Cloudy,29,7,2020,ทางตรง,ไม่มีความลาดชัน,4,ACC
2269,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Fair,31,7,2020,ทางตรง,ไม่มีความลาดชัน,3,ACC
2270,อรุณอมรินทร์ - พุทธมณฑลสาย 4,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,Mostly Cloudy,1,8,2020,ทางตรง,ไม่มีความลาดชัน,0,ACC
2271,บางแค - คลองมหาสวัสดิ์,รถปิคอัพบรรทุก 4 ล้อ,Light Rain,1,8,2020,ทางตรง,ไม่มีความลาดชัน,2,ACC
